#  
"147 ";"G 107-48                           ";PM*;07 07 37.7519304160 +48 41 13.507484982;"     ~   ";"14.8     ";"     ~   ";"13.015   ";"     ~   ";"M4.35                  ";"  25";"   0"
"148 ";"G 202-59                           ";"** ";"16 34 19.58 +48 27 56.5                ";"     ~   ";"14.12    ";"     ~   ";"11.8     ";"     ~   ";"M4                     ";"   5";"   0"
"149 ";"G 239-25                           ";PM*;14 42 21.5756362789 +66 03 20.844850251;"     ~   ";"12.43    ";"10.708   ";"10.383   ";"     ~   ";"M3V                    ";"  69";"   0"
"150 ";"G 236-34                           ";SB*;10 35 26.9869715408 +69 26 58.717891435;"     ~   ";"13.3     ";"     ~   ";"11.1     ";"     ~   ";"M4V                    ";"  38";"   0"
"151 ";"LP 37-57                           ";PM*;10 02 05.7958518240 +69 45 29.231271972;"     ~   ";"16.0     ";"     ~   ";"14.107   ";"     ~   ";"M4.0V                  ";"  17";"   0"
"152 ";"G 107-69                           ";PM*;07 30 42.7784278176 +48 11 58.588890241;"     ~   ";"15.21    ";"     ~   ";"13.0     ";"     ~   ";"M4V                    ";"  57";"   0"
"153 ";"EGGR 52                            ";"** ";"07 30 47.30952 +48 10 26.6124          ";"16.01    ";"15.61    ";"     ~   ";"14.4     ";"     ~   ";"DA+DA                  ";"  94";"   0"
"154 ";"PG 1633+434                        ";WD*;16 35 01.4291783063 +43 17 36.347179696;"     ~   ";"15.26    ";"     ~   ";"14.5     ";"     ~   ";"DAZ7.6                 ";"  70";"   0"
"155 ";"G 202-45                           ";SB*;16 24 09.3137145795 +48 21 11.107573476;"     ~   ";"12.099   ";"     ~   ";"     ~   ";"     ~   ";"M3.0Ve                 ";" 176";"   1"
"156 ";"Ross 689                           ";PM*;12 05 29.6802412346 +69 32 22.602408833;"     ~   ";"14.7     ";"     ~   ";"12.787   ";"     ~   ";"M4V                    ";"  49";"   0"
"157 ";"LSPM J1108+6830                    ";BD*;11 08 30.7737005711 +68 30 16.720164401;"     ~   ";"     ~   ";"     ~   ";"19.3     ";"16.6     ";"L1e                    ";"  29";"   0"
"158 ";"G 234-45                           ";PM*;08 41 20.1286588424 +59 29 50.444062516;"     ~   ";"16.98    ";"     ~   ";"14.1     ";"     ~   ";"dM5.5                  ";"  60";"   0"
"159 ";"G 201-27                           ";Er*;14 57 53.7318589542 +56 39 24.472212002;"     ~   ";"17.47    ";"     ~   ";"14.4     ";"     ~   ";"M5.5V                  ";"  25";"   0"
"160 ";"LP 98-79                           ";Er*;14 30 37.7904858054 +59 43 24.867105409;"     ~   ";"19.7     ";"17.88    ";"16.8     ";"13.31    ";"M6.5V                  ";"  66";"   0"
"161 ";"HD 108774                          ";"*  ";12 29 22.8554714976 +66 53 38.074137468;"     ~   ";"7.94     ";"7.03     ";"     ~   ";"     ~   ";"G5                     ";"   9";"   0"
"162 ";"2MASS J12373919+6526148            ";BD*;"12 37 39.19632 +65 26 14.8092          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6.5                   ";"  66";"   0"
"163 ";"V* SZ UMa                          ";Er*;11 20 04.8264516310 +65 50 47.349400374;"13.24    ";"12.16    ";"     ~   ";"8.4      ";"     ~   ";"M2V                    ";" 167";"   0"
"164 ";"EGGR 350                           ";WD*;10 23 09.0629848950 +63 27 41.489054140;"     ~   ";"15.09    ";"     ~   ";"14.6     ";"     ~   ";"DA7.3                  ";"  57";"   0"
"165 ";"BD+63 869                          ";PM*;09 56 08.6709221097 +62 47 18.464618863;"     ~   ";"10.68    ";"9.18     ";"8.89     ";"     ~   ";"M0.5Ve                 ";" 113";"   0"
"166 ";"HD 82969                           ";"*  ";09 37 37.5096415032 +60 12 49.257667908;"     ~   ";"7.33     ";"6.41     ";"     ~   ";"     ~   ";"G5                     ";"  28";"   0"
"167 ";"G 195-22                           ";PM*;09 17 45.9885687758 +58 25 21.444759247;"     ~   ";"16.96    ";"15.12    ";"13.75    ";"11.95    ";"M5V                    ";"  33";"   0"
"168 ";"2MASS J08575849+5708514            ";BD*;08 57 58.4721442289 +57 08 51.414025854;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L7V                    ";"  38";"   0"
"169 ";"G 193-81                           ";PM*;07 58 22.7341330856 +49 39 53.224161298;"     ~   ";"14.3     ";"     ~   ";"12.1     ";"     ~   ";"M4V                    ";"  21";"   0"
"170 ";"LP 135-272                         ";PM*;15 21 01.0497945984 +50 53 22.801588116;"     ~   ";"20.9     ";"     ~   ";"18.1     ";"     ~   ";"M7.5                   ";"  25";"   0"
"171 ";"HD 122064                          ";PM*;13 57 32.0583598200 +61 29 34.300122540;"8.510    ";"7.530    ";"     ~   ";"5.9      ";"     ~   ";"K3V                    ";" 107";"   0"
"172 ";"HD 81953                           ";"*  ";09 31 13.2894211224 +58 45 23.472165852;"10.490   ";"8.840    ";"7.420    ";"     ~   ";"     ~   ";"K2                     ";"  14";"   0"
"173 ";"G 194-47                           ";"** ";08 59 35.8903786536 +53 43 50.403889200;"     ~   ";"15.04    ";"13.34    ";"12.87    ";"     ~   ";"M3.5V                  ";"  21";"   0"
"174 ";"HD 72923                           ";PM*;08 37 43.3790719968 +52 01 51.057535584;"     ~   ";"8.84     ";"7.76     ";"     ~   ";"     ~   ";"K0                     ";"  13";"   0"
"175 ";"2MASSW J1515008+484742             ";BD*;15 15 00.8530443491 +48 47 41.289697100;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L6.5                   ";"  51";"   0"
"176 ";"HD 128165                          ";PM*;14 33 28.8678463399 +52 54 31.647869736;"     ~   ";"8.22     ";"     ~   ";"6.7      ";"     ~   ";"K3                     ";" 130";"   0"
"177 ";"G 195-59                           ";PM*;10 12 34.7782521276 +57 03 48.987473034;"     ~   ";"12.7     ";"     ~   ";"10.6     ";"     ~   ";"M3.5Ve                 ";"  34";"   0"
"178 ";"G 195-36                           ";PM*;09 42 23.1912874069 +55 59 01.265847897;"     ~   ";"14.2     ";"     ~   ";"11.3     ";"     ~   ";"M3V                    ";"  52";"   0"
"179 ";"HD 82502                           ";"*  ";09 34 18.8954734656 +54 02 47.298041088;"     ~   ";"8.14     ";"7.19     ";"     ~   ";"     ~   ";"K0                     ";"  10";"   0"
"180 ";"HD 79210                           ";SB*;09 14 22.7748624830 +52 41 11.791503353;"     ~   ";"9.388    ";"     ~   ";"6.8      ";"     ~   ";"K7V                    ";" 280";"   0"
"181 ";"HD 79211                           ";Er*;09 14 24.6828466599 +52 41 10.902471910;"     ~   ";"7.966    ";"     ~   ";"6.8      ";"     ~   ";"M0V                    ";" 263";"   0"
"182 ";"EGGR 250                           ";WD*;09 15 56.0774298887 +53 25 23.857612513;"     ~   ";"14.09    ";"     ~   ";"14.1     ";"     ~   ";"DCP7                   ";" 136";"   0"
"183 ";"2MASS J08300825+4828482            ";BD*;08 30 08.1496038211 +48 28 47.538657498;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L9.5                   ";"  37";"   0"
"184 ";"VB 24 B                            ";PM*;15 40 03.8242266625 +43 29 35.056475347;"     ~   ";"     ~   ";"13.80    ";"     ~   ";"     ~   ";"M4                     ";"  18";"   0"
"185 ";"VB 24 A                            ";PM*;15 40 03.6196751817 +43 29 39.137603702;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"M3V                    ";"  35";"   0"
"186 ";"* i Boo A                          ";PM*;15 03 47.2296400706 +47 39 14.318060796;"     ~   ";"5.72     ";"5.136    ";"     ~   ";"     ~   ";"F5V                    ";"  46";"   0"
"187 ";"* i Boo B                          ";SB*;15 03 47.5145615709 +47 39 16.128926807;"     ~   ";"6.82     ";"6.004    ";"     ~   ";"     ~   ";"G9:                    ";"  54";"   1"
"188 ";"* tet Boo                          ";PM*;"14 25 11.7970287 +51 51 02.676894      ";"4.57     ";"4.56     ";"4.05     ";"3.64     ";"3.39     ";"F7V                    ";" 356";"   0"
"189 ";"* 36 UMa B                         ";PM*;10 30 25.3088805072 +55 59 56.855409072;"     ~   ";"10.10    ";"     ~   ";"8.749    ";"     ~   ";"K7Ve                   ";" 125";"   0"
"190 ";"* 36 UMa                           ";PM*;10 30 37.5792656400 +55 58 49.939689252;"     ~   ";"     ~   ";"     ~   ";"4.5      ";"     ~   ";"F8V                    ";" 311";"   0"
"191 ";"* tet UMa                          ";PM*;"09 32 51.4338939 +51 40 38.281102      ";"3.67     ";"3.64     ";"3.18     ";"2.74     ";"2.47     ";"F7V                    ";" 397";"   0"
"192 ";"2MASS J09083803+5032088            ";BD*;09 08 38.0091771633 +50 32 08.205341214;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L8                     ";"  36";"   0"
"193 ";"NAME * iot UMa BC                  ";"** ";"08 59 12.5000 +48 02 34.000            ";"     ~   ";"10.8     ";"8.9      ";"     ~   ";"     ~   ";"M1V                    ";"  35";"   0"
"194 ";"BD+45 2247                         ";PM*;15 00 55.5676480899 +45 25 34.583074740;"     ~   ";"10.64    ";"     ~   ";"8.988    ";"     ~   ";"M0V                    ";"  74";"   0"
"195 ";"G 196-3                            ";PM*;10 04 21.4627410744 +50 23 13.386435576;"     ~   ";"     ~   ";"     ~   ";"11.323   ";"     ~   ";"M3.0V                  ";"  74";"   0"
"196 ";"G 195-57                           ";PM*;10 09 29.9698085326 +51 17 19.679524504;"     ~   ";"14.7     ";"     ~   ";"13.084   ";"     ~   ";"M4.65                  ";"  28";"   0"
"197 ";"G 115-42                           ";Er*;09 00 32.4764116934 +46 35 11.096173961;"     ~   ";"15.04    ";"13.314   ";"13.000   ";"     ~   ";"M4.5V                  ";"  55";"   0"
"198 ";"LP 222-65                          ";PM*;15 16 40.7150933568 +39 10 48.398593332;"     ~   ";"18.1     ";"     ~   ";"16.0     ";"     ~   ";"M7V                    ";"  19";"   0"
"199 ";"HD 234078                          ";PM*;13 52 00.0052780931 +49 57 03.273298438;"     ~   ";"10.23    ";"     ~   ";"8.847    ";"     ~   ";"K7V                    ";"  66";"   0"
"200 ";"HD 110833                          ";SB*;12 44 14.5460629801 +51 45 33.393759952;"     ~   ";"7.98     ";"     ~   ";"6.4      ";"     ~   ";"K3                     ";" 152";"   0"
"201 ";"HD 88230                           ";Er*;10 11 22.1399492383 +49 27 15.251007087;"9.23     ";"7.94     ";"6.61     ";"5.36     ";"4.56     ";"K6VeFe-1               ";" 444";"   0"
"202 ";"G 195-55                           ";"** ";"10 02 49.239888 +48 27 32.30604        ";"     ~   ";"16.6     ";"     ~   ";"15.024   ";"12.4     ";"M5.5V                  ";"  33";"   0"
"203 ";"* 10 UMa                           ";SB*;"09 00 38.38067 +41 46 58.6051          ";"4.440    ";"4.390    ";"3.960    ";"3.57     ";"3.35     ";"F3V+G5V                ";" 335";"   0"
"204 ";"BD+47 2112A                        ";PM*;14 02 33.1439333663 +46 20 23.628890923;"     ~   ";"11.33    ";"     ~   ";"9.3      ";"     ~   ";"M2V                    ";"  72";"   0"
"205 ";"BD+46 1889                         ";"** ";13 39 24.1022767773 +46 11 11.363133111;"     ~   ";"     ~   ";"     ~   ";"9.800    ";"     ~   ";"M1.0V                  ";"  87";"   0"
"206 ";"HD 115953                          ";"** ";13 19 45.5462727363 +47 46 40.905539555;"     ~   ";"10.02    ";"8.54     ";"8.700    ";"     ~   ";"M2V                    ";" 115";"   0"
"207 ";"G 177-25                           ";LM*;13 10 12.6292548340 +47 45 18.673788877;"     ~   ";"16.11    ";"     ~   ";"14.249   ";"     ~   ";"M5.0V                  ";"  54";"   0"
"208 ";"G 122-49                           ";PM*;11 50 57.7205259231 +48 22 38.561183125;"     ~   ";"     ~   ";"     ~   ";"12.95    ";"     ~   ";"M4.5Ve                 ";"  94";"   0"
"209 ";"LP 169-22                          ";PM*;11 19 30.6103695398 +46 41 43.134707939;"     ~   ";"17.4     ";"15.86    ";"15.0     ";"12.08    ";"M5.5                   ";"  12";"   0"
"210 ";"G 76-62                            ";PM*;03 09 00.1673675770 +10 01 25.650761248;"     ~   ";"16.57    ";"14.86    ";"14.677   ";"     ~   ";"M5.04                  ";"  39";"   0"
"211 ";"HD 19305                           ";PM*;03 06 26.7370541893 +01 57 54.630530984;"11.697   ";"10.44    ";"9.055    ";"8.201    ";"7.427    ";"M0V                    ";" 123";"   0"
"212 ";"BD-17 588A                         ";PM*;03 01 51.3936681048 -16 35 36.031178525;"13.444   ";"12.191   ";"10.529   ";"9.364    ";"7.887    ";"M3.0                   ";"  52";"   0"
"213 ";"LP 772-8                           ";PM*;03 09 51.1890021597 -19 06 47.713672046;"     ~   ";"     ~   ";"14.11    ";"13.43    ";"     ~   ";"M4.0                   ";"  11";"   0"
"214 ";"LP 299-36                          ";PM*;03 14 12.4686412774 +28 40 39.550476133;"     ~   ";"18.92    ";"     ~   ";"15.6     ";"     ~   ";"M6                     ";"  20";"   0"
"215 ";"LP 412-31                          ";LM*;03 20 59.7114769400 +18 54 22.770750621;"     ~   ";"20.5     ";"18.881   ";"16.904   ";"14.484   ";"M8V                    ";" 114";"   0"
"216 ";"V* CD Cet                          ";BY*;03 13 22.9175070353 +04 46 29.336548127;"     ~   ";"15.61    ";"14.001   ";"13.650   ";"     ~   ";"M4.5Ve                 ";" 119";"   0"
"217 ";"* kap01 Cet                        ";BY*;"03 19 21.6963205 +03 22 12.715139      ";"5.71     ";"5.52     ";"4.85     ";"4.27     ";"3.91     ";"G5V                    ";" 843";"   0"
"218 ";"* alf For                          ";"** ";"03 12 04.5273570 -28 59 15.433684      ";"4.41     ";"4.36     ";"3.85     ";"3.39     ";"3.08     ";"F6V+G7V                ";" 254";"   0"
"219 ";"* alf For B                        ";PM*;03 12 04.1990698698 -28 59 13.010512475;"     ~   ";"7.19     ";"7.19     ";"     ~   ";"     ~   ";"G7V                    ";"  15";"   0"
"220 ";"RX J0332.6+2843                    ";"** ";"03 32 35.789664 +28 43 55.33824        ";"     ~   ";"15.422   ";"13.880   ";"13.582   ";"     ~   ";"M4.5V                  ";"  30";"   0"
"221 ";"* eps Eri                          ";BY*;03 32 55.8444911587 -09 27 29.739493865;"5.19     ";"4.61     ";"3.73     ";"3.00     ";"2.54     ";"K2V                    ";1788;"   1"
"222 ";"HD 21531                           ";SB*;"03 27 52.40603 -19 48 16.1409          ";"10.995   ";"9.712    ";"8.367    ";"7.548    ";"6.818    ";"K5V                    ";" 116";"   0"
"223 ";"LP 832-7                           ";PM*;03 23 06.6728805768 -24 13 27.974229204;"     ~   ";"15.860   ";"14.290   ";"13.944   ";"     ~   ";"M3.5                   ";"  10";"   0"
"224 ";"LP 888-18                          ";PM*;03 31 30.2562059055 -30 42 38.825445982;"     ~   ";"20.0     ";"18.9     ";"     ~   ";"     ~   ";"M7.5V                  ";"  29";"   0"
"225 ";"LSPM J0336+3118                    ";PM*;03 36 08.7018479472 +31 18 39.516789096;"     ~   ";"15.9     ";"13.995   ";"13.741   ";"11.14    ";"M4.5V                  ";"  30";"   0"
"226 ";"RX J0342.5+1216                    ";"** ";03 42 31.8234126840 +12 16 22.479814128;"     ~   ";"16.23    ";"     ~   ";"14.44    ";"     ~   ";"M5.2V+L0               ";"  25";"   0"
"227 ";"[R78b] 233                         ";Er*;03 36 40.8372511464 +03 29 19.531254372;"     ~   ";"15.5     ";"13.944   ";"13.615   ";"10.913   ";"M5V                    ";"  35";"   0"
"228 ";"* 10 Tau                           ";PM*;03 36 52.3837044168 +00 24 05.992097829;"5.23     ";"5.15     ";"4.30     ";"4.09     ";"3.77     ";"F9IV-V                 ";" 541";"   0"
"229 ";"LP 653-13                          ";PM*;03 35 38.6142741215 -08 29 22.796192338;"     ~   ";"15.09    ";"15.885   ";"14.263   ";"12.306   ";"M5.5V                  ";"  18";"   0"
"230 ";"* del Eri                          ";"*  ";03 43 14.9005379551 -09 45 48.210955899;"5.13     ";"4.46     ";"3.54     ";"2.82     ";"2.32     ";"K0+IV                  ";" 569";"   0"
"231 ";"HD 23356                           ";PM*;03 43 55.3428341807 -19 06 39.233301647;"8.711    ";"8.012    ";"7.081    ";"6.555    ";"6.098    ";"K2V                    ";" 126";"   0"
"232 ";"LP 944-20                          ";LM*;03 39 35.2523500210 -35 25 43.641996333;"     ~   ";"     ~   ";"18.69    ";"16.39    ";"13.288   ";"M9.5Ve                 ";" 274";"   0"
"233 ";"HD 23453                           ";Er*;03 46 20.1401305865 +26 12 55.820285692;"     ~   ";"11.05    ";"     ~   ";"9.237    ";"     ~   ";"M1V                    ";" 120";"   0"
"234 ";"LP 357-56                          ";PM*;03 54 46.2146556457 +24 16 24.623236975;"     ~   ";"16.3     ";"     ~   ";"15.2     ";"     ~   ";"~                      ";"  15";"   0"
"235 ";"Wolf 227                           ";SB*;03 52 41.7518444000 +17 01 04.169729361;"     ~   ";"15.4     ";"     ~   ";"13.463   ";"     ~   ";"M5V                    ";"  64";"   0"
"236 ";"G 7-4                              ";PM*;03 47 20.8893274484 +08 41 47.092761989;"     ~   ";"16.38    ";"     ~   ";"14.233   ";"     ~   ";"M5V                    ";"  34";"   0"
"237 ";"LP 593-68                          ";LM*;03 51 00.0274722419 -00 52 44.922468108;"     ~   ";"19.8     ";"18.02    ";"     ~   ";"     ~   ";"M8.0V                  ";"  59";"   0"
"238 ";"G 160-28                           ";PM*;03 50 44.2893983103 -06 05 41.628583585;"     ~   ";"14.48    ";"12.843   ";"12.498   ";"     ~   ";"M3V                    ";"  57";"   0"
